text;group;groupText;masked_text
Dikkat! SGK tarafından ceza işlemi başlatıldı. 3 gün içinde yoklama yapılacaktır. yasal takip başlatılacaktır. Link: <URL>;0;Dolandiricilik;Dikkat! SGK tarafından ceza işlemi başlatıldı. 3 gün içinde yoklama yapılacaktır. yasal takip başlatılacaktır. Link: <URL>
Günaydın bende;2;Normal;Günaydın bende
Ödeme Merkezi bildirimi: vergisel yükümlülük tespit edildi. Borç/ceza için işlem yapılacaktır. 48 saat içinde tıklayın: <URL>;0;Dolandiricilik;Ödeme Merkezi bildirimi: vergisel yükümlülük tespit edildi. Borç/ceza için işlem yapılacaktır. 48 saat içinde tıklayın: <URL>
Hatemoglu BUYUK KIS iNDiRiMi Basliyor! Gomlek 74.50 degil 39.90, Pantolon 99.50 degil 59.90, Triko 89,50 degil 59.90, Palto 399.50 degil 249,50TL. Kacirmayin!;1;Promosyon;Hatemoglu BUYUK KIS iNDiRiMi Basliyor! Gomlek 74.50 degil 39.90, Pantolon 99.50 degil 59.90, Triko 89,50 degil 59.90, Palto 399.50 degil <PRICE>. Kacirmayin!
Hayırlısı diyelim bana haber gelir gelmez seninle paylaşacağım sonuçları;2;Normal;Hayırlısı diyelim bana haber gelir gelmez seninle paylaşacağım sonuçları
Kampanya:100 TL ve üzeri Oto Aksesuar ürünlerinde kargo bedava!Son gün 31 Ocak!<URL>;1;Promosyon;Kampanya:<PRICE> ve üzeri Oto Aksesuar ürünlerinde kargo bedava!Son gün 31 Ocak!<URL>
Vergi Dairesi: hesabınızdan yetkisiz çekim. Dosya no: 841948. hukuki süreç başlatılacaktır. Detay: Tel: <PHONE>;0;Dolandiricilik;Vergi Dairesi: hesabınızdan yetkisiz çekim. Dosya no: 841948. hukuki süreç başlatılacaktır. Detay: Tel: <PHONE>
Kampanya: Gap'e yaz geldi, bulutlara aldirma! Tum T-shirt ve Sortlarda 3 al 2 ode basladi. Son gun 2 Haziran Sali. Sms red icin Gap yazin 3525'e gonderin.;1;Promosyon;Kampanya: Gap'e yaz geldi, bulutlara aldirma! Tum T-shirt ve Sortlarda 3 al 2 ode basladi. Son gun 2 Haziran Sali. Sms red icin Gap yazin 3525'e gonderin.
ACİL! KREDİ ONAYI: Limitiniz yükseltildi. Sözleşme: <URL>;0;Dolandiricilik;ACİL! KREDİ ONAYI: Limitiniz yükseltildi. Sözleşme: <URL>
Boyner'de isaretli urunlerde %50'ye varan indirim! <URL>;1;Promosyon;Boyner'de isaretli urunlerde <PERCENT>'ye varan indirim! <URL>
Turuncu Kart ile size ozel LG L70+ Akilli Telefon 599TL yerine 499TL Son gun 31 Mart. Kodunuz:8109340621462 Stok 1000 Adet;1;Promosyon;Turuncu Kart ile size ozel LG L70+ Akilli Telefon <PRICE> yerine <PRICE> Son gun 31 Mart. Kodunuz:8109340621462 Stok 1000 Adet
Yeni yilin ilk uguru karsinizda! Hesabiniza yukledigimiz birbirinden farkli kuponlari kullanin, indirimli alisverisin keyfini cikarin. <URL>;1;Promosyon;Yeni yilin ilk uguru karsinizda! Hesabiniza yukledigimiz birbirinden farkli kuponlari kullanin, indirimli alisverisin keyfini cikarin. <URL>
Karacadan sezon finali! Seçili Gömlek,Pantolon,Triko'larda Tek fiyat 59,90. Kaliteye özel fiyatla ulaşmak için sezon mağazalarımıza bekleriz. İYİ BAYRAMLAR;1;Promosyon;Karacadan sezon finali! Seçili Gömlek,Pantolon,Triko'larda Tek fiyat 59,90. Kaliteye özel fiyatla ulaşmak için sezon mağazalarımıza bekleriz. İYİ BAYRAMLAR
uyarı! Bankamız  ödemeniz onaylanmadı. Hemen bilgi güncelleyin yoksa icra işlemi uygulanacaktır. Tel: <PHONE>;0;Dolandiricilik;uyarı! Bankamız  ödemeniz onaylanmadı. Hemen bilgi güncelleyin yoksa icra işlemi uygulanacaktır. Tel: <PHONE>
Sayin TUNCAY, Alsancak magazamiz indirimin ilk 2 gunu Sabah 9'da aciliyor. (6-7 Ocak) Sms ret icin MS yazin 3525'e gonderin. Mersis:0396007527100022;1;Promosyon;Sayin TUNCAY, Alsancak magazamiz indirimin ilk 2 gunu Sabah 9'da aciliyor. (6-7 Ocak) Sms ret icin MS yazin 3525'e gonderin. Mersis:0396007527100022
Tum English Home hali ve kilimler %50 indirimle magazalarimizda ve <URL>;1;Promosyon;Tum English Home hali ve kilimler <PERCENT> indirimle magazalarimizda ve <URL>
Daha cok dagitiyoruz!  Gold Dukkan'larda yapilacak 500 TL ve uzeri alisverislere 50 TL, 1.000 TL ve uzeri alisverislere 100 TL SanalPara. <URL>;1;Promosyon;Daha cok dagitiyoruz!  Gold Dukkan'larda yapilacak <PRICE> ve uzeri alisverislere <PRICE>, <PRICE> ve uzeri alisverislere <PRICE> SanalPara. <URL>
PTT uyarısı: aboneliğiniz iptal edilecek. Lütfen 24 saat içinde aşağıdaki linkten doğrulayın: <URL>;0;Dolandiricilik;PTT uyarısı: aboneliğiniz iptal edilecek. Lütfen 24 saat içinde aşağıdaki linkten doğrulayın: <URL>
Size ozel kampanyanizi uzattik! Kozmetik haric 300TL uzeri alisveriste hediyeniz olan 75TL indirim sifreniz GHCA4S549. Son gun 23.11. Bilgi icin <PHONE>;1;Promosyon;Size ozel kampanyanizi uzattik! Kozmetik haric <PRICE> uzeri alisveriste hediyeniz olan <PRICE> indirim sifreniz GHCA4S549. Son gun 23.11. Bilgi icin <PHONE>
uyarı! PTT  vergisel yükümlülük tespit edildi. Hemen bilgi güncelleyin yoksa hesabınız kalıcı olarak kapatılacak. Tel: <PHONE>;0;Dolandiricilik;uyarı! PTT  vergisel yükümlülük tespit edildi. Hemen bilgi güncelleyin yoksa hesabınız kalıcı olarak kapatılacak. Tel: <PHONE>
Paraf ile Sevgililer Gunune ozel secili sektorlerde 1-14 Subat?ta toplam 500TL harcamaya 30TL ParafPara!SEVGI yaz kart son 6 haneyi 3404?e gonder! parafcard<URL>;1;Promosyon;Paraf ile Sevgililer Gunune ozel secili sektorlerde 1-14 Subat?ta toplam <PRICE> harcamaya <PRICE> ParafPara!SEVGI yaz kart son 6 haneyi 3404?e gonder! parafcard<URL>
Söylerim;2;Normal;Söylerim
Hep adam arar beni bu defa dayanamadım ben arıyorum;2;Normal;Hep adam arar beni bu defa dayanamadım ben arıyorum
Gezmeye mi geldi yoksa oraya mı yerleşti :);2;Normal;Gezmeye mi geldi yoksa oraya mı yerleşti :)
Sevgililer Gunu'nun En Moda parcalari, En Tarz kombinleri Hatemoglu'nda. Ustelik carpici indirimlerle %50 ye ilave ikinci urunde EXTRA %30. Firsati Kacirmayin!;1;Promosyon;Sevgililer Gunu'nun En Moda parcalari, En Tarz kombinleri Hatemoglu'nda. Ustelik carpici indirimlerle <PERCENT> ye ilave ikinci urunde EXTRA <PERCENT>. Firsati Kacirmayin!
Kredi Kuruluşu güvenlik uyarısı: ceza işlemi başlatıldı.doğrulama için: <URL>;0;Dolandiricilik;Kredi Kuruluşu güvenlik uyarısı: ceza işlemi başlatıldı.doğrulama için: <URL>
Süvari'den SON İndirim Fırsatı.Triko 29,90 TL,Mont 79,90 TL,Ayakkabı + Kemer 79,90 TL. Takım Elbise 199,90 TL, İkinci Takım Elbise 149,90 TL.Fırsatı Kaçırmayın.;1;Promosyon;Süvari'den SON İndirim Fırsatı.Triko <PRICE>,Mont <PRICE>,Ayakkabı + Kemer <PRICE>. Takım Elbise <PRICE>, İkinci Takım Elbise <PRICE>.Fırsatı Kaçırmayın.
HOTIC'te Hafta Sonuna Ozel Tum Cizmelerde NET %70 + ikinci urune %20 INDIRIM. SMS almamak icin HOTIC yazip 3172'ye gonderebilirsiniz. Mersis:0464001939500012;1;Promosyon;HOTIC'te Hafta Sonuna Ozel Tum Cizmelerde NET <PERCENT> + ikinci urune <PERCENT> INDIRIM. SMS almamak icin HOTIC yazip 3172'ye gonderebilirsiniz. Mersis:0464001939500012
2015-2016 yili erken kayit avantajlarimiz devam ediyor.%100 ogretme garantisi, sinirsiz ek ders ve konusma kulupleri.Ustelik Eylul ayinda odemeye baslama imkani ile . Firsatlardan faydalanmak icin gec kalmayin. Mimar Sinan cad. Finansbank yani . Tel : <PHONE>;1;Promosyon;2015-2016 yili erken kayit avantajlarimiz devam ediyor.<PERCENT> ogretme garantisi, sinirsiz ek ders ve konusma kulupleri.Ustelik Eylul ayinda odemeye baslama imkani ile . Firsatlardan faydalanmak icin gec kalmayin. Mimar Sinan cad. Finansbank yani . Tel : <PHONE>
video kaydı bu adreste <URL>;2;Normal;video kaydı bu adreste <URL>
Garanti BBVA bildirim: Ödemeniz (500 TL) onaylanmadı. Ödemeyi tamamlamak için: <URL>;0;Dolandiricilik;Garanti BBVA bildirim: Ödemeniz (<PRICE>) onaylanmadı. Ödemeyi tamamlamak için: <URL>
5325555555 No lu Telefon üzerinden Internet bankaciligi ve cep subesine giris yapmaniz sonucu Banka tarafindan S6 cep telefonu kazandiniz.Bilgi icin.<PHONE>;1;Promosyon;5325555555 No lu Telefon üzerinden Internet bankaciligi ve cep subesine giris yapmaniz sonucu Banka tarafindan S6 cep telefonu kazandiniz.Bilgi icin.<PHONE>
Şüpheli yurt dışı hareketi engellendi. Ceza ödememek için 2 gün içinde bu numarayı arayın.;0;Dolandiricilik;Şüpheli yurt dışı hareketi engellendi. Ceza ödememek için 2 gün içinde bu numarayı arayın.
Son çağrı: Vergi Dairesi - gümrükte bekliyor. 48 saat içinde cevap vermezseniz yasal takip başlatılacaktır. Link: <URL>;0;Dolandiricilik;Son çağrı: Vergi Dairesi - gümrükte bekliyor. 48 saat içinde cevap vermezseniz yasal takip başlatılacaktır. Link: <URL>
duyuru linki burada <URL>;2;Normal;duyuru linki burada <URL>
Avealilara ozel alisveris firsatlarindan yararlanmak icin <URL>;1;Promosyon;Avealilara ozel alisveris firsatlarindan yararlanmak icin <URL>
Arayabilir miyim seni bir yarım saat sonra;2;Normal;Arayabilir miyim seni bir yarım saat sonra
PETROL OFISI'NDE AYRI GUNLERDE 2 DEFA DAHA 100 TL VE UZERI HARCA, EKSTRA BONUS KAZAN! SON GUN 31 ARALIK!DETAYLI BiLGi: bonus<URL>;1;Promosyon;PETROL OFISI'NDE AYRI GUNLERDE 2 DEFA DAHA <PRICE> VE UZERI HARCA, EKSTRA BONUS KAZAN! SON GUN 31 ARALIK!DETAYLI BiLGi: bonus<URL>
YAPTIGINIZ 132.00 TL'LIK ALISVERISINIZI 3 AYDA 44.00 TL'LIK TAKSITLERLE ODEMEK ICIN HEMEN BOL 3GE7D6ECP YAZ 3340'A GONDER. UCRET SADECE 4.74 TL;1;Promosyon;YAPTIGINIZ <PRICE>'LIK ALISVERISINIZI 3 AYDA <PRICE>'LIK TAKSITLERLE ODEMEK ICIN HEMEN BOL 3GE7D6ECP YAZ 3340'A GONDER. UCRET SADECE <PRICE>
PIZZA PIZZA'DAN HAFTA SONUNA OZEL BUYUK BOY BOL BOL PIZZA+PATATES+ICECEK SADECE 25.90 TL! HEMEN ARA FIRSATI YAKALA! <PHONE>;1;Promosyon;PIZZA PIZZA'DAN HAFTA SONUNA OZEL BUYUK BOY BOL BOL PIZZA+PATATES+ICECEK SADECE <PRICE>! HEMEN ARA FIRSATI YAKALA! <PHONE>
Adınıza işlem yapılmıştır. İptal için tıklayın: <URL>;0;Dolandiricilik;Adınıza işlem yapılmıştır. İptal için tıklayın: <URL>
Süvari'den Yılbaşına Özel TÜM ÜRÜNLERDE NET %50 İNDİRİM Fırsatı.4 Ocak Son.İptal için SUVARI Yaz 3347'ye Gönder.Mersis:<PHONE>;1;Promosyon;Süvari'den Yılbaşına Özel TÜM ÜRÜNLERDE NET <PERCENT> İNDİRİM Fırsatı.4 Ocak Son.İptal için SUVARI Yaz 3347'ye Gönder.Mersis:<PHONE>
Kredi Kuruluşu: hesabınız bloke edildi. 48 saat içinde işlem yapmazsanız hesabınız kalıcı olarak kapatılacak. Tel: <PHONE>;0;Dolandiricilik;Kredi Kuruluşu: hesabınız bloke edildi. 48 saat içinde işlem yapmazsanız hesabınız kalıcı olarak kapatılacak. Tel: <PHONE>
Uygun faizlerle Ihtiyac Krediniz Is Bankasi'nda! Subemize bekliyoruz. Mugla Sb <PHONE>;1;Promosyon;Uygun faizlerle Ihtiyac Krediniz Is Bankasi'nda! Subemize bekliyoruz. Mugla Sb <PHONE>
Hyundai'den %0 faiz ya da 4.360 TL'ye varan nakit indirimine ek olarak ogretmenlere ozel fiyat avantajlari! Ozel Kod:HO124 <URL>;1;Promosyon;Hyundai'den <PERCENT> faiz ya da <PRICE>'ye varan nakit indirimine ek olarak ogretmenlere ozel fiyat avantajlari! Ozel Kod:HO124 <URL>
EFSANE KAMPANYA GERI DONDU !  Mugla Festiva Altinyildiz Classics'te 2Takim Elbise+1Gomlek+1Kravat+1Kemer+1Corap seti 1699TL yerine SADECE 599TL.Ustelik Pesin fiyatina 5 Taksit ile.Teklifleri almak istemiyorsaniz RET ALTINYILDIZ yazip 3347'e gonderin. ;1;Promosyon;EFSANE KAMPANYA GERI DONDU !  Mugla Festiva Altinyildiz Classics'te 2Takim Elbise+1Gomlek+1Kravat+1Kemer+1Corap seti 1699TL yerine SADECE <PRICE>.Ustelik Pesin fiyatina 5 Taksit ile.Teklifleri almak istemiyorsaniz RET ALTINYILDIZ yazip 3347'e gonderin. 
ISTER BATTANIYE ISTER YATAK ORTUSU OLARAK KULLANILABILEN KING SIZE KURKLU BATTANIYELER BU HAFTA 200 TL YERINE 49.90 TL. MAGAZALARDA VE <URL>;1;Promosyon;ISTER BATTANIYE ISTER YATAK ORTUSU OLARAK KULLANILABILEN KING SIZE KURKLU BATTANIYELER BU HAFTA <PRICE> YERINE <PRICE>. MAGAZALARDA VE <URL>
sorun değil canım;2;Normal;sorun değil canım
Acil: Kredi Kuruluşu - kargonuz iade edildi. 24 saat içinde işlem yapın yoksa adli işlem başlatılacak. İletişim: <PHONE>;0;Dolandiricilik;Acil: Kredi Kuruluşu - kargonuz iade edildi. 24 saat içinde işlem yapın yoksa adli işlem başlatılacak. İletişim: <PHONE>
Son ödeme tarihi geçmis faturanız bulunmaktadır: 120 TL. Hizmet kesintisini önlemek için hemen ödeyin: <URL>;0;Dolandiricilik;Son ödeme tarihi geçmis faturanız bulunmaktadır: <PRICE>. Hizmet kesintisini önlemek için hemen ödeyin: <URL>
199Eurodan baslayan fiyatlarla tüm yurt disi turlarda gecerli indirim kodunuz: NOHP10 <URL>;1;Promosyon;199Eurodan baslayan fiyatlarla tüm yurt disi turlarda gecerli indirim kodunuz: NOHP10 <URL>
Dikkat! Gümrük Müdürlüğü tarafından gümrükte bekliyor. 48 saat içinde yoklama yapılacaktır. yasal takip başlatılacaktır. Link: <URL>;0;Dolandiricilik;Dikkat! Gümrük Müdürlüğü tarafından gümrükte bekliyor. 48 saat içinde yoklama yapılacaktır. yasal takip başlatılacaktır. Link: <URL>
Boyle fiyat gorulmedi! Aztech ADSL 150 mbps kablosuz modem sadece 29TL. Stoklar tukenmeden alin. <URL>;1;Promosyon;Boyle fiyat gorulmedi! Aztech ADSL 150 mbps kablosuz modem sadece <PRICE>. Stoklar tukenmeden alin. <URL>
Yeni yilin ilk ugurundan faydalanmak icin son gunler! Hesabiniza yukledigimiz kuponlari kullanmayi unutmayin. <URL>;1;Promosyon;Yeni yilin ilk ugurundan faydalanmak icin son gunler! Hesabiniza yukledigimiz kuponlari kullanmayi unutmayin. <URL>
Bilgisayar bilesenlerinde avantajlı fırsat! 15 Mart'a kadar yapacagin alisverisinde kargo bedava! Sakin kaçirma! <URL>;1;Promosyon;Bilgisayar bilesenlerinde avantajlı fırsat! 15 Mart'a kadar yapacagin alisverisinde kargo bedava! Sakin kaçirma! <URL>
PIZZA PIZZA'DA FIRSAT YAGMURLARI DEVAM EDIYOR! ORTABOY BOLBOL PIZZA VE 1 LT ICECEK SADECE 14,90 TL DURMA HEMEN ARA FIRSATI YAKALA! 44 44 500;1;Promosyon;PIZZA PIZZA'DA FIRSAT YAGMURLARI DEVAM EDIYOR! ORTABOY BOLBOL PIZZA VE 1 LT ICECEK SADECE <PRICE> DURMA HEMEN ARA FIRSATI YAKALA! 44 44 500
Birde uyari maili atabilrsin belki çünkü evinde falan okuyan olabilir tatilde olan vardır iyi olur sanki;2;Normal;Birde uyari maili atabilrsin belki çünkü evinde falan okuyan olabilir tatilde olan vardır iyi olur sanki
Fethiye'ye;2;Normal;Fethiye'ye
Ben köye gidince erkenden demiyordum ohh mis gibi;2;Normal;Ben köye gidince erkenden demiyordum ohh mis gibi
Bide masrafi ogren :) musait zamaninda :);2;Normal;Bide masrafi ogren :) musait zamaninda :)
Valla haklısın;2;Normal;Valla haklısın
Yunus napıon??;2;Normal;Yunus napıon??
Ödeme doğrulaması gerekli. Link: <URL>;0;Dolandiricilik;Ödeme doğrulaması gerekli. Link: <URL>
Boyner'de kozmetikte isaretli marka ve parfumlerde %30'a varan indirim! Son gun 31.12. Bilgi icin <PHONE>;1;Promosyon;Boyner'de kozmetikte isaretli marka ve parfumlerde <PERCENT>'a varan indirim! Son gun 31.12. Bilgi icin <PHONE>
teyze bu yeni numaram kaydet <PHONE>;2;Normal;teyze bu yeni numaram kaydet <PHONE>
Adınıza dava dosyası açıldı;0;Dolandiricilik;Adınıza dava dosyası açıldı
Alanya Denize Sifir MCS Oasis Beach Club Otelimizde Hersey Dahil 4 Gece 5 Gun Bayram Tatili kisi basi Sadece 299 TL. <URL>;1;Promosyon;Alanya Denize Sifir MCS Oasis Beach Club Otelimizde Hersey Dahil 4 Gece 5 Gun Bayram Tatili kisi basi Sadece <PRICE>. <URL>
TOKİ başvurunuz başarıyla alınmıştır. Başvuru durumunuzu e-Devlet üzerinden takip edebilirsiniz.;2;Normal;TOKİ başvurunuz başarıyla alınmıştır. Başvuru durumunuzu e-Devlet üzerinden takip edebilirsiniz.
Ben yüksek yapıyorum dokuz eylul de;2;Normal;Ben yüksek yapıyorum dokuz eylul de
E-Devlet uyarısı: ödemeniz onaylanmadı. Lütfen 3 gün içinde aşağıdaki linkten doğrulayın: <URL>;0;Dolandiricilik;E-Devlet uyarısı: ödemeniz onaylanmadı. Lütfen 3 gün içinde aşağıdaki linkten doğrulayın: <URL>
Anladım Vedat abi bakmıyor mu hiç birazını ona ver çokda yormasaydn kendini;2;Normal;Anladım Vedat abi bakmıyor mu hiç birazını ona ver çokda yormasaydn kendini
TOKİ konut başvurunuz geçerli durumdadır.;2;Normal;TOKİ konut başvurunuz geçerli durumdadır.
Ben de senden yenge istiyorum Hazırlıklı mısın bu savunmaya :);2;Normal;Ben de senden yenge istiyorum Hazırlıklı mısın bu savunmaya :)
UYARI: Ticari Hizmetler - hesabınıza yetkisiz giriş yapılmıştır. Hesabınızı korumak için hemen doğrulama yapın: <URL>;0;Dolandiricilik;UYARI: Ticari Hizmetler - hesabınıza yetkisiz giriş yapılmıştır. Hesabınızı korumak için hemen doğrulama yapın: <URL>
dokümanı buradan açabilirsin <URL>;2;Normal;dokümanı buradan açabilirsin <URL>
video çok sardı yaa çok komik <URL>;2;Normal;video çok sardı yaa çok komik <URL>
Deli çocuk;2;Normal;Deli çocuk
Arzu abla aradı beni ama dersteym bi baksana neyle ilgili??;2;Normal;Arzu abla aradı beni ama dersteym bi baksana neyle ilgili??
e-Devlet hesabınızda işlem askıya alınmıştır <URL>;0;Dolandiricilik;e-Devlet hesabınızda işlem askıya alınmıştır <URL>
26 ARALIK-1 OCAK TARIHLERI ARASINDA BAYAN URUNLERINDE ETIKETIN YARISI ERKEK URUNLERINDE 2.URUNDE %50 INDIRIM BASLAMISTIR MUTLU YILLAR;1;Promosyon;26 ARALIK-1 OCAK TARIHLERI ARASINDA BAYAN URUNLERINDE ETIKETIN YARISI ERKEK URUNLERINDE 2.URUNDE <PERCENT> INDIRIM BASLAMISTIR MUTLU YILLAR
Gümrük Müdürlüğü: hesabınız bloke edildi. 1 hafta içinde işlem yapmazsanızyasal takip başlatılacaktır. Borç tutarı: 11954 TL. Tel: <PHONE>;0;Dolandiricilik;Gümrük Müdürlüğü: hesabınız bloke edildi. 1 hafta içinde işlem yapmazsanızyasal takip başlatılacaktır. Borç tutarı: 11954 TL. Tel: <PHONE>
Lenovo, dört çekirdek işlemcili, 8GB ram + 3GB ekran kartlı dizüstü bilgisayar sadece 1.199 TL. Kaçırmayın. <URL>;1;Promosyon;Lenovo, dört çekirdek işlemcili, 8GB ram + 3GB ekran kartlı dizüstü bilgisayar sadece <PRICE>. Kaçırmayın. <URL>
Haftasonu nereleri gezecegini Time Out okuyarak ogren! DERGI yazip 2222ye gonder, 170'ten fazla dergiyi cebinden, tabletinden oku (Aylik 9,90 TL);1;Promosyon;Haftasonu nereleri gezecegini Time Out okuyarak ogren! DERGI yazip 2222ye gonder, 170'ten fazla dergiyi cebinden, tabletinden oku (Aylik <PRICE>)
KIGILI'da %70+%20 Indirim! Ustelik Sevgililer Gunu'ne ozel Tasarim Triko+Gomleklerde +%10 Indirim firsati sizinle. Son Gun:14 Subat Bilgi:<PHONE>;1;Promosyon;KIGILI'da <PERCENT>+<PERCENT> Indirim! Ustelik Sevgililer Gunu'ne ozel Tasarim Triko+Gomleklerde +<PERCENT> Indirim firsati sizinle. Son Gun:14 Subat Bilgi:<PHONE>
Sezonun BUYUK KIS iNDiRiMi bugun ATAKOY de basliyor!!. %50 + %40 a varan DEV iNDiRiM secili degil Tum Urunlerde gecerlidir..Keyifli Alisverisler..;1;Promosyon;Sezonun BUYUK KIS iNDiRiMi bugun ATAKOY de basliyor!!. <PERCENT> + <PERCENT> a varan DEV iNDiRiM secili degil Tum Urunlerde gecerlidir..Keyifli Alisverisler..
Ben 8e dogru gelirim o zaman;2;Normal;Ben 8e dogru gelirim o zaman
Platinum ayricaliklar dunyasi sizi bekliyor! Siz istemedikce limitini asmayan 4GB internet (ilk 3 ay 5GB) her yone 1500dk ve 1000SMS/MMS ayda 85TL. PLATINUM yazip 2222 ye gondererek bu firsattan faydalanabilirsiniz.;1;Promosyon;Platinum ayricaliklar dunyasi sizi bekliyor! Siz istemedikce limitini asmayan 4GB internet (ilk 3 ay 5GB) her yone 1500dk ve 1000SMS/MMS ayda <PRICE>. PLATINUM yazip 2222 ye gondererek bu firsattan faydalanabilirsiniz.
Yilbasina ozel 40 TL aninda indirim icin SON GUN! Nike, Nine West, Mudo, Park Bravo, New Balance, Inci, Elle ve daha fazlasi Modagram<URL>'da! Kod: MGMC74HV59J;1;Promosyon;Yilbasina ozel <PRICE> aninda indirim icin SON GUN! Nike, Nine West, Mudo, Park Bravo, New Balance, Inci, Elle ve daha fazlasi Modagram<URL>'da! Kod: MGMC74HV59J
Kredi Kuruluşu bildirimi: ödemeniz onaylanmadı. Borç/ceza için işlem yapılacaktır. 48 saat içinde tıklayın: <URL>;0;Dolandiricilik;Kredi Kuruluşu bildirimi: ödemeniz onaylanmadı. Borç/ceza için işlem yapılacaktır. 48 saat içinde tıklayın: <URL>
Bu arada senin serkan'un da maçı varmış senin serkan biliyor mı geleceğini;2;Normal;Bu arada senin serkan'un da maçı varmış senin serkan biliyor mı geleceğini
Yürüyüş seni çok rahatlatacak;2;Normal;Yürüyüş seni çok rahatlatacak
HOTIC'te Tum Bot ve Cizmelerde Net %60 INDIRIM! Bilgilendirme almak istemiyorsaniz HOTIC yazip 3172'ye gonderebilirsiniz. Mersis:0464001939500012;1;Promosyon;HOTIC'te Tum Bot ve Cizmelerde Net <PERCENT> INDIRIM! Bilgilendirme almak istemiyorsaniz HOTIC yazip 3172'ye gonderebilirsiniz. Mersis:0464001939500012
ACİL! ZARAR: Ödeme onayınız bekliyor. Devam etmek için link: <URL>;0;Dolandiricilik;ACİL! ZARAR: Ödeme onayınız bekliyor. Devam etmek için link: <URL>
Resmî kayıtlarınız kontrol altındadır <URL>;0;Dolandiricilik;Resmî kayıtlarınız kontrol altındadır <URL>
ZELİŞ gelmez mi;2;Normal;ZELİŞ gelmez mi
Acil: Bankamız - Kimlik doğrulama eksik. bugün işlem yapın yoksa icra işlemi uygulanacaktır. Link: <URL>;0;Dolandiricilik;Acil: Bankamız - Kimlik doğrulama eksik. bugün işlem yapın yoksa icra işlemi uygulanacaktır. Link: <URL>
Mudo'da Kadinlar Gunu'ne ozel NET %30 INDIRIM! Magazalar ve mudo<URL>;1;Promosyon;Mudo'da Kadinlar Gunu'ne ozel NET <PERCENT> INDIRIM! Magazalar ve mudo<URL>
Vatan'da Bu Haftasonu Lenovo G50-70 Notebook 1799TL,Apple Ipad Air Tablet 999TL,Axen 32 Led Ekran 499TL,Samsung Galaxy S4 1249TL.Kampanya stoklarla limitlidir.;1;Promosyon;Vatan'da Bu Haftasonu Lenovo G50-70 Notebook 1799TL,Apple Ipad Air Tablet <PRICE>,Axen 32 Led Ekran <PRICE>,Samsung Galaxy S4 1249TL.Kampanya stoklarla limitlidir.
