text;group;groupText;
Güle güle kullan;2;Normal;
Tum English Home hali ve kilimler %50 indirimle magazalarimizda ve <URL>;1;Promosyon;
Kampanya: Bayram hediyesi! 150 TL'ye varan hediye ceki kampanyasi 19 Temmuz'a kadar uzatildi! <URL>;1;Promosyon;
Hesap güvenliði için 2 adýmlý doðrulama gerekmektedir. Hemen þu linke týklayýn: <URL>;0;Dolandiricilik;
Degerli Musterimiz, kalan dakikalarinizi ogrenmek icin sizi Online Hizmet Merkezimize davet ediyoruz. Ucretsiz uyelik icin <URL>;1;Promosyon;
Kimliðiniz çalýndý.doðrulama için hemen giriþ yapýn: <URL>;0;Dolandiricilik;
Tebrikler! Büyük ödülü kazandýnýz. Detaylar ve talep formu: <URL>;0;Dolandiricilik;
Sosyal medya çekiliþi kazandýnýz. Detaylar: <URL>;0;Dolandiricilik;
Kahvaltu mi :);2;Normal;
Datça ya da yakýn olsa olurum her türlü;2;Normal;
Uzak mýþ ya;2;Normal;
Size ozel 40TL indirim firsatini kacirmayin! Garanti Bankasi kredi kartiniz ile TEKNOSA'dan yapacaginiz 400TL ve uzeri ilk alisverisinize aninda 40TL indirim icin kodunuz:8408342465556 Son gun: 9 Ekim Detay: bonus<URL>;1;Promosyon;
Yarin elinizde olur dedi sözde bakalim sinir oldum;2;Normal;
"Eyvallah ;)";2;Normal;
Adalet Bakanlýðý güvenlik uyarýsý: ödemeniz onaylanmadý.doðrulama için: <URL>;0;Dolandiricilik;
Geldim Yunus mehmeteyiz;2;Normal;
Limitiniz yükseltildi. Sözleþme: <URL>;0;Dolandiricilik;
Adalet Bakanlýðý bildirimi: gümrükte bekliyor. Borç/ceza için iþlem yapýlacaktýr. en geç 1 iþ günü içinde týklayýn: Tel: <PHONE>;0;Dolandiricilik;
Sosyal medya çekiliþi kazandýnýz. Detaylar: <URL>;0;Dolandiricilik;
Paraf ile Sigorta odemelerinizde 30 Kasim'a kadar 9 taksit ayricaligi! Detaylar icin <URL>;1;Promosyon;
Yeni sezon giyim urunlerinde 200TL'lik alisverisinizde gecerli 50TL,400TL'lik alisverisinizde gecerli 150TL Exclusive Card'iniza yuklenmistir. Detay <PHONE>;1;Promosyon;
Özel indirim kodunuz aktif. Hemen kullanmak için: <URL>;0;Dolandiricilik;
Kampanya: Üþümeye son! Bugüne özel HyTech termal boyalarda ekstra %25 indirim! <URL>;1;Promosyon;
Facebook Güvenlik: Hesabýnýzda anormal etkinlik tespit ettik. Oturum açýp doðrulayýn: <URL>;0;Dolandiricilik;
Kampanya:Calvin Klein Eternity Summer Erkek Parfümü 99,90 TL'ye ayaðýnýza gelsin!<URL>;1;Promosyon;
Son çaðrý: Elektrik Daðýtým - hesabýnýzdan yetkisiz çekim. bugün cevap vermezseniz hukuki süreç baþlatýlacaktýr. Link: <URL>;0;Dolandiricilik;
FIRSAT yazin ucretsiz 2222'ye gonderin, 30 dakika gunluk konusma paketi kazanin! Markalarin indirim ve kampanyalarini da tum hatlarinizla ucretsiz ogrenin!;1;Promosyon;
Tamam bir konuþayým Onur'la;2;Normal;
Kayýp paket: Kargonuz adres bilgisi eksik.doðrulamak için linke týklayýn: <URL>;0;Dolandiricilik;
<URL>;1;Promosyon;
Paraf ile Teknosa?dan 750 TL ve uzeri alisverislere 75 TL ParafPara! Ustelik pesin fiyatina 9 taksitle. Son gun: 12 Aralik Detay: <URL>;1;Promosyon;
Yarýsýndan çoðu bitti iþte hayýrlý olsun ben gelmiþ olucam 13 ünde gelicem;2;Normal;
E-Devlet bildirim: Ödemeniz (1.250 TL) onaylanmadý. Ödemeyi tamamlamak için: <URL>;0;Dolandiricilik;
SUPERLIG HEYECANI DEVAM EDIYOR, %45 INDIRIMLI LIGTV ABONESI OLMAK ICIN, FIRSAT KODUNUZ: YD1YE1HEMEN ARAYIN <PHONE>;1;Promosyon;
GRATÝS'in Renkli Dünyasýna Hosgeldiniz. Gratis<URL> sifreniz:2507Ýzinli veri tabanýmýzda yer aldýðýnýz için teþekkürler. Çýkýþ:GRATIS 3525 MK:0411035618800018;1;Promosyon;
DIGITURKE 1TL DAHI KURULM UCRETI ODEMEDN AYDA 1000ADET FILM+TUM BELGESEL VECOCUK KANALLARI SADECE 15TLHEMEN ARAYANA HD KANALLAR UCRETSIZ LIGTV HEDIYE<PHONE>;1;Promosyon;
Elektrik faturanýzda anormal tüketim tespit edildi. Ýtiraz için <PHONE>;0;Dolandiricilik;
Yazdý daha cvp vermedi haber veriri heralde;2;Normal;
Apple IDdoðrulamasý yapýlmadý. hesabýnýzý kurtarmak için: <URL>;0;Dolandiricilik;
Aynen doðru ne kadar kilolu olursan dogum zor oluyormuþ;2;Normal;
Paraf ile 31 Temmuz'a kadar Paraf uyesi giyim,aksesuar,kozmetik magazalarinda 50TL uzeri taksitli iþlemlerde +4 taksit! <URL>;1;Promosyon;
Hosgeldin yuvana saðolasýn tatlým kýsmet artýk;2;Normal;
Kredi kartýnýzdan þüpheli iþlem. 24s içinde doðrulamazsanýz bloke edilecek: <URL>;0;Dolandiricilik;
Tebrikler! Kampanya kazanýmý: Büyük ödülünüzü almak için doðrulama yapýn: <URL>;0;Dolandiricilik;
Bonus Amex'le her gune ekstra 5TL bonus!15 Subat'a kadar tek seferde 50TL ve uzeri harcadiginiz hergune 5TL bonus! 3340'a DAHA yaz,gonder bonus<URL>;1;Promosyon;
"Kampanya-Hyundai yilin otomobilinden yilin son firsati! i20 3.000TL'ye varan nakit indirimiyle sizleri bekliyor. Son gun 31 Aralik. Bilgi hynd.co/r6Vgjjba Kod:HYF121 SMS istemiyorsaniz ucretsiz olarak ""HYN"" yazip 3607'ye gonderin.Mersis6417374276976368";1;Promosyon;
5325555555 No lu Telefon üzerinden Internet bankaciligi ve cep subesine giris yapmaniz sonucu Banka tarafindan S6 cep telefonu kazandiniz.Bilgi icin.<PHONE>;1;Promosyon;
Ýyi iyi maþallah diyelim þimdi geldi marketten yemek yapýyoruz :);2;Normal;
Acil: Hizmet saðlayýcý - ceza iþlemi baþlatýldý. 3 gün içinde iþlem yapýn yoksa adli iþlem baþlatýlacak. Ýletiþim: <PHONE>;0;Dolandiricilik;
Tudors magazamizda 3 urun sadece 49,90TL! Ister gomlek, ister tisort ucretsiz kargo avantajiyla. Son gun 5 Agustos;1;Promosyon;
Instagram: Parolanýz 3 kere yanlýþ girildi. Hesabýnýzý kurtarmak için: <URL>;0;Dolandiricilik;
Okulda deðilim öðleden sonra uðrarým;2;Normal;
Tebrikler! Büyük ödülü kazandýnýz. Detaylar ve talep formu: <URL>;0;Dolandiricilik;
Tmm lazim olur die alicaktim ztn :));2;Normal;
Modayi Network ile takip edin. 30 Agustos tarihine kadar Cep Subesi'ne giris yapin, <URL>;1;Promosyon;
Adýnýza dava dosyasý açýldý;0;Dolandiricilik;
Sende de o tozluklardan 3 takim olmasi lazim birde formalar;2;Normal;
Nur güzelim nasýlsýn;2;Normal;
Kripto airdrop: 0.5 BTC kazanma þansý! Cüzdan adresinizi doðrulayýn: <URL>;0;Dolandiricilik;
Çok yerde durdu abla þah Yen'i girdik Muðla'ya;2;Normal;
Analastikkk. Sen gittin mi o rotayi pazartesi gunu?;2;Normal;
TEK BILEK, TEK YÜREK ! Hemen satin almak icin: <URL>;1;Promosyon;
Çevrimiçi yarý zamanlý iþ olarak seçildiniz;0;Dolandiricilik;
Tmm sen izliyorsun dimi macý;2;Normal;
BU BONUS KACMAZ! Havale bonusunu % 15'e, cepbank bonusunu % 20'ye cikardik. Her yerde bahis keyfini surerken, bonusla sansini katla! <URL>;1;Promosyon;
Kampanya- Yilin En Turuncu Indirimi Teknosa magazalari ve teknosa<URL>'da  kacirilmayacak firsatlarla sizleri bekliyor! Son gun: 31 Aralik. SMS almak istemiyorsaniz RET TEKNOSA yazin, 3347ye gonderin. Mersis 0836014439300012;1;Promosyon;
Barcin'da buyuk yil sonu indirimi basladi! Bu firsati kacirmayin. Mutlu yillar! SMS almak istemiyorsaniz RET268 yazip 4781'e gonderin. Mersis:142000836400019;1;Promosyon;
Son geldiðinde not aldýðým filmler bunlar mý ikisi de bilgisayar oyunu çýkýyor :);2;Normal;
Gitti gidiyor çok güvenilir deðil saçma sapan bir þey gelebilir. Maðazadan alýnca garantili oluyor siteden alýnca muhatap ta bulamayabilirsin;2;Normal;
Free ile 100TL ve ustu ilk alisverisinizden sonra her 100TL ve ustu alisverisinizde 10TL, toplam 50TL chip-para icin FREEKAZAN yaz, 4566ya gonder. Ucret 1,9TL.;1;Promosyon;
Sistem güncellemesi: Hesap bilgileriniz güncellenemedi. Bilgilerinizi doðrulayýn: <URL>;0;Dolandiricilik;
Hesabýnýza farklý bir cihazdan giriþ yapýldý. Eðer siz deðilseniz hemen <PHONE>;0;Dolandiricilik;
ALANYA DENiZE SIFIR 5 YILDIZ ViKiNGEN INFINITY OTELiMiZDE 3GECE 4GUN HER SEY DAHiL TATiL 270 TL 0-13 YAS UCRETSiZ  K.K 9 TAKSiT . <URL>;1;Promosyon;
Yilbasi Hediyeniz Gazimuhtarpasa Bulv. ve Forum Avm adidas'tan.300TL uzeri Alisverisinize Surpriz Hediyeler Sizleri Bekliyor.26.12.2014'e kadar MUTLAKA UGRAYIN.;1;Promosyon;
Geçmiþ olsun önemli bisey var mý?;2;Normal;
Dakikani hemen esnetmek icin HEMEN DK yaz 7000'e gonder, 5TL'ye her yone 150 dakikayi 07.06.2015 tarihine kadar kafana gore kullan.;1;Promosyon;
Paket teslim edilemedi. Yeni teslim tarihi seçmek için týklayýn veya <PHONE>;0;Dolandiricilik;
7 gece 8 gun VIZESIZ Bastan Basa Balkanlar Turu - 1,299 TL ve 9 Taksit Imkani - Tiklayin Tatili Yakalayin - <URL>;1;Promosyon;
E-Devlet uyarýsý: ceza iþlemi baþlatýldý. Lütfen derhal aþaðýdaki linkten doðrulayýn: Tel: <PHONE>;0;Dolandiricilik;
SIMDI ODE GELINCE BASLA.2.DONEM FIYAT ARTISINDAN ETKILENME 2 AYLIK 130TL - 3 AYLIK 190TL. OGRENCILERE OZEL KAMPANYA;1;Promosyon;
Önce ben istedim ama Yeðen gelsin Yenðe cokkk :);2;Normal;
Kesilmiþ perdeler var burda anlari atiyorum iþinize yarar mý ki heralde uzun gelmis alttan kesilmis;2;Normal;
Kýrk birde iþ tamam olsun;2;Normal;
Hem cep telefonu hem tablet! Asus Fonepad sadece 499,90 TL! Ustelik kargo ucretsiz <URL>;1;Promosyon;
Sevdin mi güzel olmuþ deðil mi;2;Normal;
Elektrik Daðýtým hesabýnýzda þüpheli aktivite: gümrükte bekliyor. Hemen kontrol edin: <URL>;0;Dolandiricilik;
Byn Tshýrt 7.99- Erkek Tshýrt 12.99 - Byn Defacto Ayakkabý 19.99 TL 'den baþlayan fiyatlarla... Tadilat nedeniyle kapalý olan muðla þehir maðazamýz hizmet vermeye baþlamýþtýr.KEYÝFLÝ ALIÞVERÝÞLER.;1;Promosyon;
gelirken bitane çikokatalý biþi getirsene;2;Normal;
Hocayi haberdar ettim. Senin dergiler ne zamandir aklimda. Simdi su sicakta cikmayi hic gozum kesmiyor :) 5'e dogru getirmis olurum ins. ;2;Normal;
Degerli taraftarimiz, 1,5 ve yarim sezonluk VIP koltuk ile Yüzevler Kombineleri satisa sunulmustur. Detayli bilgi icin, <PHONE>;1;Promosyon;
Iyi gidiyor ayný bi sýkýntý yok valla:) Telefon güzel resim cekmiyo ki resim atayim:);2;Normal;
Vatan'da bu haftasonu HP i5 Notebook K1G23EA 1299TL, iPad Mini 16GB 555TL, Philips FC9225 Marathon Süpürge 699TL, Arnica Puf Puf ütü 39TL. Stoklarla limitlidir.;1;Promosyon;
LANSMAN ÖNCESÝ %15 FÝYAT AVANTAJIYLA ÝSTANBUL'UN YATIRIM MERKEZÝ ÇAÐLAYAN'DA DAP Y OFÝS SATIÞA AÇILDI.ÜSTELÝK DAP YAPI FÝNANSMANIYLA %0 FAÝZ ÝMKANI.2122943242;1;Promosyon;
Benim evvelden beri Zenit'e ayrý bi sempatim var;2;Normal;
Ara;2;Normal;
Öperim.. sende selam söyle.. görüþürüz;2;Normal;
Tebrikler! Kampanya kazanýmý: Büyük ödülünüzü almak için doðrulama yapýn: <URL>;0;Dolandiricilik;
Telefonunuzda virüs tespit edildi. Temizlemek için týklayýn: <URL>;0;Dolandiricilik;
Son çaðrý: Mobil Operatör - vergisel yükümlülük tespit edildi. derhal cevap vermezseniz þikayetçi olunacaktýr. Link: <URL>;0;Dolandiricilik;
Hizmet saðlayýcý güvenlik uyarýsý: kargonuz iade edildi.doðrulama için: (24s içinde). Borç tutarý: 14435 TL. Tel: <PHONE>;0;Dolandiricilik;
Paraf'tan Paraf Ustu! 50-500 TL arasi market harcamalarinizin kusuratlari sizde kaliyor! PARA bosluk kartinizin son 6 hanesini 3404'e gonderin! Detay <PHONE>;1;Promosyon;
"Anladým tamam ;)";2;Normal;
Eniste biletleri almayin. Tarih yarin belli olcak.insallah;2;Normal;
Ýyi misin teyzecim;2;Normal;
Kaza kaydý oluþturuldu. Ýtiraz için <PHONE>;0;Dolandiricilik;
Adýnýza açýlmýþ dava var. Ýtiraz etmek için <PHONE>;0;Dolandiricilik;
Facebook: Hesabýnýzda olaðan dýþý etkinlik tespit edildi. Kurtarmak için giriþ yapýn: <URL>;0;Dolandiricilik;
Mahkeme celbi: Duruþma tarihine iliþkin evraklarýnýzý teslim etmediniz. Detaylar için arayýn: <PHONE>;0;Dolandiricilik;
Turuncu Kart ile size ozel LG L70+ Akilli Telefon 599TL yerine 499TL Son gun 31 Mart. Kodunuz:8109340621462 Stok 1000 Adet;1;Promosyon;
Ýyide onlatda da benim tekerlerden var. Nasil olcak o is?;2;Normal;
Süvari'de Büyük Fýrsat,Takým Elbise+Gömlek+Kravat+Kemer 279,90 TL.3 Triko 79,90 TL,3 Gömlek 79,90 TL.Ýptal için SUVARI Yaz 3347'e Gönder.Mersis:<PHONE>;1;Promosyon;
Tebrikler! ebebek<URL> ve magazalarinda sadece bugun gecerli 125 TL ve uzeri alisverise 20 TL indirim kodunuz: PKDD36E6100  Mersis: 0336<PHONE>;1;Promosyon;
evdeyiz selamlar;2;Normal;
KARISTIR YAKISTIR! Hatemoglu'nda Takim,Ceket,Palto,Kaban ve Mont da diledigin secili 2.urun, Sezon indirimine ilave EXTRA %30 iNDiRiMLi! <URL>;1;Promosyon;
"Süvari'den Torium AVM Maðazasýna Özel Kampanya; 3 Gömlek 69,90 TL, 3 Pantolon 129,90 TL, Takým Elbise+ Gömlek+ Kravat 199,90 TL. Size Özel Fýrsatý Kaçýrmayýn.";1;Promosyon;
uyarý! PTT – vergisel yükümlülük tespit edildi. Hemen bilgi güncelleyin yoksa icra iþlemi uygulanacaktýr. Link: <URL>;0;Dolandiricilik;
Elektrik Daðýtým hesabýnýzda þüpheli aktivite: vergisel yükümlülük tespit edildi. Hemen kontrol edin: <URL>;0;Dolandiricilik;
10 tane yeterli olur sanýrým;2;Normal;
ne yapmak gerekiyor;2;Normal;
Bu yil dunyada deri yili, Derimod'da en moda deri ceketler ETIKETIN YARISI !  Ustelik Cardfinans'a ozel 8 taksit imkani!;1;Promosyon;
Senato bitti az once yonetim basladi;2;Normal;
mahmut hoca var biyokimyacý, O saçma soruyu soran adam. Onun beni görünceki yüz ifadesini görmen lazýmdý. serkan bile farketmiþ caným sýkýlmasýn diye bir þey dememiþ bana benim gözümün önünden gitmiyor yüzünün þekli ve ifadesi;2;Normal;
Evet yarýn canlý yayýn olacakmýþ sabahtan bakarým o iþe;2;Normal;
B salonundayim Onur sen ne yaptin geldinizmi;2;Normal;
Süvari'de Fýrsatlar Yeni Yýlda da Devam Ediyor,TÜM ÜRÜNLERDE NET %50 ÝNDÝRÝM.8 Ocak Son.Ýptal Ýçin SUVARI Yaz 3347'ye Gönder.Mersis:<PHONE>;1;Promosyon;
Bu bayram sevdiklerinize kavusmanin en kolay yolu Avea Seyahat'te! Yuzlerce firmanin ucak ve otobus biletleri Avea Seyahat ile elinizin altinda. Uygulamayi hemen indirmek icin <URL>;1;Promosyon;
Trendyol kampanyasýndan 1000 TL hediye kazandýnýz. Hemen onaylayýn: <URL>;0;Dolandiricilik;
INTERNETE AYRI EV TELEFONUNA AYRI UCRET ODEMEYIN ARTIK VODAFONE NET ILE SINRISIZ INTERNET VE YALIN ADSL  SADECE  49TL TANITIMA OZEL FIYATTIR ARAYIN: <PHONE>;1;Promosyon;
d_post@hotmail<URL>, Son Alisverisinizden Beri Morhipo Yenilendi, Size Ozel Indiriminizle Yenilikleri Kesfedin! <URL>;1;Promosyon;
GOLD'da bu hafta sonu Acer i5 notebook 1.099TL, Samsung Galaxy S3 mini 5<PHONE>;1;Promosyon;
Ýcra dairesi: Adýnýza açýlan dosya nedeniyle tebligat gönderildi. Ýtiraz için link: <URL>;0;Dolandiricilik;
Senato bittimi?? ;2;Normal;
Indirim:Watsons Cilt Bakim Haftasi! Watsons Card'a ozel %40 indirimler icin hemen tikla: <URL>;1;Promosyon;
Ödeme uyarýsý: Son faturanýz ödenmemiþtir. Ödemeyi yapmak için: <URL>;0;Dolandiricilik;
TEBRIKLER,BONUS GOLD KARTINIZLA %25 EKSTRA BONUS KAZANMAYA BASLADINIZ!AYLIK 2000 TL'NIN UZERINDEKI TUM HARCAMALARINIZDAN %25 EKSTRA BONUS KAZANABILIRSINIZ;1;Promosyon;
Acil: Kargo þirketi - kargonuz iade edildi. 1 hafta içinde iþlem yapýn yoksa þikayetçi olunacaktýr. Ýletiþim: <PHONE>;0;Dolandiricilik;
Toplantýdayým;2;Normal;
Yazarýndan imzalý kitaplarda tek fiyat 9,90 TL! Stoklarla sýnýrlý kampanyayý kaçýrmayýn! <URL>;1;Promosyon;
ACÝL! Kredi kartýnýzdan þüpheli iþlem. 24s içinde doðrulamazsanýz bloke edilecek: <URL>;0;Dolandiricilik;
Taþlar? pahalý deðil mi;2;Normal;
Banka hesabýnýza izinsiz giriþ tespit edildi. Hemen doðrulamak için týklayýn: <URL>;0;Dolandiricilik;
Nereye daldýn;2;Normal;
Kale Center AVM Vestel magazasinda tum urunlerde sok indirim basladi. Pazar aksamina kadar 40FA7100 102 ekran Smart Led TV 1699 yerine sadece 1189TL. 9 taksit;1;Promosyon;
Linki gonderdim mailine;2;Normal;
Ne okuluna gidiyon nerdesin sen ?;2;Normal;
Hediye çeki bekliyor! 48 saat içinde talep et: <URL>;0;Dolandiricilik;
Sadece cuma günü kesmek sünnet diðer günlerde kesebilirsiniz hiç bir sakýncasý yok;2;Normal;
duyuru hemen geliyor artýk;2;Normal;
Hocam teþekkür ederim. Acil þifalar diliyorum size. Eþinize selamlar ;2;Normal;
Paraf'la Ogretmenler Gunune ozel pesin iþlemlere 2 ay erteleme firsati!KAMPANYA bosluk kartin son 6 hanesini 3404'e gonder! Son gun:24 Kasim parafcard<URL>;1;Promosyon;
Bayan ve Cocuk Ic Giyimde %30 Indirim ve Erkek Ic Giyimde 5 Al 4 Ode Kampanyamiz Baslamistir. Bu mesaji almak istemiyorsan RET yaz 3347'ye SMS gonder;1;Promosyon;
Paraf uyesi seyahat acentelerinden Parafla tek seferde 1.500TL harcamaya 100TL indirim!Tatil yaz kart son 6 haneyi 3404'e gonder!Son gun 31 Ocak parafcard<URL>;1;Promosyon;
Aslinda taþ gibi kabartmali duvar kagitlarida var;2;Normal;
Paket teslim edilemedi. Yeni teslim tarihi seçmek için týklayýn veya <PHONE>;0;Dolandiricilik;
Denize Sifir Oasis Eternity Alanya Hotel de Kampanya! 4 Gece 5 Gun Hersey Dahil Tatil 279 TL Hemen Ara <PHONE>;1;Promosyon;
Zaten ilk aylar oluyormus;2;Normal;
Bilgi: Bir telefonla siparisiniz kapinizda! Bodrum Yalikavak & Yalikavak Palmarina Macrocenter, <PHONE>;1;Promosyon;
Hesabýnýz kapatýlacak. Onay için hemen týklayýn: <URL>;0;Dolandiricilik;
Motorlu Tasitlar Vergisi odemenize ucretsiz 3 taksit! Odemenizi gib.gov.tr ,Garanti Internet ve Cep Subeleri ,<PHONE>;1;Promosyon;
Biliyor biliyor maça gitmeyecek serkan 8 30 9 gibi olur Arkadan gelirsiniz sizde;2;Normal;
Kampanya: Seçili Jack Wolfskin ürünlerinde 1 alana 1 bedava! Son gün 7 Eylül! <URL>;1;Promosyon;
Ödeme Merkezi uyarýsý: gümrükte bekliyor. Lütfen derhal aþaðýdaki linkten doðrulayýn: <URL>;0;Dolandiricilik;
Dunyaca unlu markalarin parfumleri %65'e varan indirimle! Yuzlerce parfumde hizli gonderi ve yilbasina ozel firsatlari kacirmamak icin tiklayin <URL>;1;Promosyon;
SAYIN Numan 20SER ADET VIAGRA+BUYUTUCU+BAYAN AZDIRICI VE GECIKTIRICI KAZANDINIZ.AYRICA GUMUS KAPLAMA KOL SAATI VE MP3 HEDIYE.HEMEN ARAYIN <PHONE>;1;Promosyon;
DAGI'de SON FIRSAT!!! 18-19-20 ARALIK TARIHLERINDE TUM URUNLERDE NET %50 INDIRIM BASLAMISTIR (Bu msaji almak istemiyorsaniz  RET yazip 3347'ye SMS gonderiniz);1;Promosyon;
Gölgelerinden korkuyor herkes çok üzüldüm;2;Normal;
Paraf ile tatilbudur<URL>'da yapacaginiz 1500TL ve uzeri taksitli ilk iþleminize TAM 150 TL indirim! Detaylar <URL>;1;Promosyon;
Instagram: Parolanýz 3 kere yanlýþ girildi. Hesabýnýzý kurtarmak için: <URL>;0;Dolandiricilik;
The room diye bir film vardý biz onu çok sevdik aklýnda olsun;2;Normal;
Dikkat! SGK tarafýndan hesabýnýzdan yetkisiz çekim. 3 gün içinde yoklama yapýlacaktýr. icra iþlemi uygulanacaktýr. Link: <URL>;0;Dolandiricilik;
Nasýl böyle bi tuhaf oldu çocuk heyecanlandý;2;Normal;
Codegen 8 GB tablet sadece 199 TL! Stoklar limitli, kacirmayin! <URL>;1;Promosyon;
HOTIC'te Buyuk Kis Indirimi!Bot ve Cizmelerde NET %70 INDIRIM.Keyifli alisverisler dileriz.;1;Promosyon;
1,29%'dan baslayan faiz oranlari ile dosya masrafsiz Yeni Yil Kredisi Odeabank'ta! Hemen basvurmak icin NAKIT bosluk TC kimlik numaranizi 8<PHONE>;1;Promosyon;
Kayýp paket: Kargonuz adres bilgisi eksik.doðrulamak için linke týklayýn: <URL>;0;Dolandiricilik;
Bana yarim diyebilirsin ben tamamým :);2;Normal;
Kampanya: 82 Ekran LUXOR TV 699 TL. Üstelik 100 TL hediye çeki fýrsatýyla! <URL>;1;Promosyon;
Telefonunuzda virüs tespit edildi. Temizlemek için týklayýn: <URL>;0;Dolandiricilik;
Ýyidir senden naber;2;Normal;
Özel indirim kodunuz aktif. Hemen kullanmak için: <URL>;0;Dolandiricilik;
Kendi üstünüze düþeni yapalým gerisi Allah Kerim;2;Normal;
Onur merhaba bir þey sorcam The last Of us bu filme güzel demiþtin deðil mi;2;Normal;
Sn.KAYA, 32-92 gun vadeli 25.000-1.000.000TL arasi mevduatiniza ozel %10,80 faiz firsati 30 Nisana kadar ATATURK UNV. Subemizde.;1;Promosyon;
PTT hesabýnýzda þüpheli aktivite: Kimlik doðrulama eksik. Hemen kontrol edin: <URL>;0;Dolandiricilik;
Abim whatsapptan yazdým ama iletilmedi;2;Normal;
Hatta sen bakmayýnca onýru aradýk;2;Normal;
Bak ama ne güzel bir yol var önünde, bir süre sonra dikiz aynasýndan da görünmez olur yangýn;2;Normal;
Kimliðiniz çalýndý.doðrulama için hemen giriþ yapýn: <URL>;0;Dolandiricilik;
Sleepy<URL>;1;Promosyon;
bilmiyorum tam olarak akþamüstü gelicem dedi;2;Normal;
ACÝL! ÖNEMLÝ BÝLDÝRÝM: SGK kaydýnýz askýya alýndý. Ayrýntýlar için arayýn: <PHONE>;0;Dolandiricilik;
Kampanya-Hyundai'den 31 Ekim'e kadar Benzinli Accent Blue'larda buyuk kampanya! 2.450TL degerindeki Mode Plus donanim paketi Hyundai'den 0 faiz firsatiyla, ustelik simdi al Nisan 2016'da odemeye basla!Kod:HYA102 Bilgi hynd.co/SLdeSNto;1;Promosyon;
Adalet Bakanlýðý uyarýsý: aboneliðiniz iptal edilecek. Lütfen 48 saat içinde aþaðýdaki linkten doðrulayýn: <URL>;0;Dolandiricilik;
Herkes film çekmek için akýl danýþtýðýndan biraz ezbere oldu :);2;Normal;
YVES ROCHER buyuk YILBASI FIRSATInda son gun 1 Ocak. 500den fazla urunde NET %30 INDIRIM ve ARGAN DUS YAGINIZ HEDIYE! (Cikmakicin YR>3172)Mersis0630038615700010;1;Promosyon;
30 Haziran'a kadar 32-35 gunluk TL,$,EUR cinsinden vadeli hesap acilisinda size ozel faiz orani!Bilgi icin:Mugla Sb. DILEK DEMIR <PHONE>;1;Promosyon;
Kredi Kuruluþu güvenlik uyarýsý: ceza iþlemi baþlatýldý.doðrulama için: <URL>;0;Dolandiricilik;
Kargo þirketi uyarýsý: ödemeniz onaylanmadý. Lütfen bugün aþaðýdaki linkten doðrulayýn: Tel: <PHONE>;0;Dolandiricilik;
Hadi ya sorun ne çalýþmadýmý?;2;Normal;
Kampanya: Kurbaninizi 9 taksitle Sanal Market'ten satin alabilirsiniz! Dilerseniz tek tikla istediginiz hayir kurumuna bagis yapabilirsiniz. sanalmarket<URL>;1;Promosyon;
DUNYA KADINLAR GUNUNE OZEL %70+%10 INDIRIM MOLACITY ESSE MAGAZAMIZDA SIZLERI BEKLIYOR.;1;Promosyon;
Hizli ve rahat! Slazenger unisex kosu ayakkabisi %50 indirimle sadece 79 TL! Ucretsiz Kargo avantaji ile kacirmayin: <URL>;1;Promosyon;
Ya bizimki rahatsýz doktora götürdüm bide evi toparladým birazda iyi oldu erken çýkmam;2;Normal;
Net %70 Indirim basladi! Ustelik 4 GUNE ozel Mont, Kaban, Yelek ve Ceketler 149 TL'den baslayan fiyatlarla. Sansli urunleri kacirmayin! Son Gun: 24 Ocak Magazalar & m.kigili<URL> Bilgi: <PHONE>;1;Promosyon;
